-0.8247576356,-2.88986516,0,0,0,0.6851160109,0.7284339721
-0.3943011165,0.01025366783,0,0,0,0.005415819652,0.9999853343
1.978392363,-1.523076892,0,0,0,0.4993164713,0.8664196798
2.991307735,0.2511588335,0,0,0,0.6512483318,0.7588646851
3.302185059,1.661487103,0,0,0,0.6512483318,0.7588646851
3.606863976,4.423859596,0,0,0,0.6492425645,0.7605814174
4.049862862,6.971963882,0,0,0,0.6348404141,0.7726432868
